rainfall_mm,temperature_c,humidity_pct,wind_speed_kmh,river_level_m,cumulative_rain_7d,flood
27.29,16.74,61.65,17.49,8.58,18.16,0
29.36,36.83,89.58,55.51,10.19,20.35,0
20.7,26.31,67.13,33.11,6.59,19.04,0
8.68,33.43,71.42,47.43,4.32,18.33,0
14.15,33.71,98.95,12.86,2.62,13.64,0
2.62,25.62,43.6,20.64,1.13,12.29,0
16.8,33.3,69.28,52.47,5.32,9.58,0
2.96,28.07,86.44,3.01,-0.05,7.72,0
17.76,19.64,49.07,30.74,5.91,6.94,0
3.91,35.84,76.69,28.9,-0.32,7.56,0
1.88,26.12,54.37,45.07,-0.09,6.64,0
2.71,25.73,92.04,16.91,-1.19,10.14,0
0.03,27.98,59.63,13.14,1.57,6.64,0
19.03,31.36,59.74,55.57,5.48,6.92,0
19.77,29.71,75.89,34.3,8.1,6.58,0
10.85,32.74,51.01,6.28,4.06,6.57,0
2.64,23.3,57.09,11.58,1.24,10.66,0
1.31,26.29,65.0,59.93,-0.19,11.57,0
0.29,29.42,61.22,11.74,-0.96,5.73,0
2.72,39.49,71.49,36.63,1.34,8.15,0
33.23,29.43,75.98,25.21,9.9,6.35,0
4.15,35.43,74.0,53.14,-0.1,6.12,0
6.56,30.19,79.25,45.31,0.45,6.04,0
1.67,27.58,58.46,35.82,-0.46,12.57,0
3.77,28.77,47.59,0.64,2.95,3.76,0
10.99,29.16,85.65,52.79,5.51,5.92,0
14.04,33.02,91.05,26.68,4.42,4.25,0
4.22,36.87,55.42,55.89,1.42,8.03,0
0.89,31.8,64.43,29.73,-0.07,5.8,0
7.44,35.94,69.91,41.65,1.3,11.52,0
4.0,25.18,72.0,4.16,2.58,11.64,0
3.72,27.93,79.57,44.71,2.99,13.59,0
48.23,26.38,42.5,20.28,13.58,14.03,0
14.37,31.57,83.29,21.08,4.23,14.06,0
12.21,28.21,43.72,7.12,3.21,14.2,0
8.06,33.65,68.1,8.81,2.0,14.11,0
8.4,25.34,89.66,11.15,3.71,10.73,0
11.68,30.22,67.07,19.69,2.19,12.76,0
17.88,33.43,48.95,53.52,5.83,10.45,0
18.17,19.67,99.1,22.1,6.18,9.72,0
2.83,40.61,93.36,43.46,0.71,11.41,0
10.4,28.58,86.28,4.96,4.01,11.26,0
7.96,19.87,64.69,35.47,2.54,12.36,0
30.66,30.79,51.03,28.91,10.42,13.21,0
14.97,30.17,96.48,58.68,2.97,11.91,0
11.41,29.59,71.94,50.77,3.07,12.61,0
1.84,34.96,91.14,27.29,0.48,10.35,0
13.96,33.74,60.53,46.51,1.51,8.78,0
1.87,31.49,60.12,11.58,-0.52,7.19,0
6.17,32.25,99.13,33.74,1.04,4.29,0
2.31,29.48,71.31,4.48,1.64,7.02,0
17.67,38.88,48.44,20.89,4.59,14.07,0
3.46,22.6,53.18,13.55,0.22,14.21,0
7.46,30.7,68.92,43.13,3.06,12.24,0
33.9,30.33,42.55,29.41,8.55,11.83,0
3.43,34.07,67.75,45.06,-1.04,10.22,0
10.63,25.78,65.14,30.92,2.83,13.13,0
8.15,21.28,86.76,5.19,1.0,11.5,0
0.27,30.78,61.3,44.12,-1.33,9.0,0
23.61,31.41,98.95,49.99,7.66,9.81,0
1.07,37.45,50.85,54.21,1.2,9.36,0
9.64,23.65,75.46,34.32,3.68,8.94,0
12.34,35.77,45.38,45.22,4.81,10.99,0
14.85,41.84,84.03,45.12,5.7,10.16,0
17.5,28.11,99.69,9.34,3.12,11.1,0
4.38,23.55,89.15,9.85,1.76,12.03,0
0.15,27.97,73.34,4.25,-0.48,12.98,0
19.28,30.07,69.08,19.19,5.04,12.99,0
11.51,32.82,90.1,28.41,4.01,16.11,0
27.13,27.04,96.16,59.87,6.41,15.34,0
25.84,37.78,99.35,25.86,6.0,16.06,0
27.8,24.43,63.79,43.57,8.97,21.25,0
9.96,21.3,99.46,41.6,3.47,17.64,0
6.09,35.53,49.36,12.27,1.96,13.55,0
23.52,18.63,55.21,3.51,6.18,18.72,0
9.0,28.98,45.34,32.76,3.44,17.73,0
3.04,45.59,56.3,42.02,1.59,15.28,0
28.96,29.94,86.08,59.9,8.77,16.18,0
32.13,24.4,91.18,21.52,8.46,12.54,0
9.42,29.71,86.73,53.78,2.4,13.83,0
1.18,29.75,77.86,22.92,1.19,20.7,0
7.36,30.8,70.84,41.36,3.54,15.45,0
24.41,33.31,82.52,35.9,7.0,11.81,0
34.81,24.8,63.45,3.18,10.19,16.86,0
3.41,38.44,90.48,4.7,0.86,17.52,0
1.04,31.23,80.63,1.25,0.59,15.22,0
31.48,33.63,81.87,22.25,8.86,21.19,0
7.4,26.86,72.16,44.75,-0.67,13.13,0
11.71,36.43,93.11,10.37,4.7,18.04,0
51.66,28.71,55.12,36.35,17.29,17.46,0
1.03,31.39,62.87,17.33,-0.3,14.43,0
15.68,25.33,86.66,47.82,3.64,15.51,0
1.15,25.02,69.56,47.9,0.21,19.82,0
7.06,33.44,93.35,46.52,1.93,19.05,0
24.43,27.78,60.78,31.49,8.32,24.4,0
8.52,25.73,62.16,17.07,2.61,18.99,0
88.08,26.78,93.32,48.57,25.63,22.43,1
12.28,33.49,67.86,11.17,2.37,22.48,0
5.81,26.85,70.97,17.39,2.61,18.95,0
3.73,29.41,59.97,11.04,1.72,16.79,0
6.47,30.08,56.6,40.45,3.0,6.46,0
6.99,20.41,79.36,41.17,1.13,6.3,0
1.07,22.64,47.19,39.15,2.16,11.26,0
6.92,31.68,92.76,24.94,0.33,7.7,0
9.36,26.31,86.75,6.01,3.52,10.05,0
19.24,35.28,51.44,54.67,3.86,10.75,0
16.04,34.83,81.64,30.46,4.02,10.04,0
18.5,33.6,76.16,24.42,7.11,11.69,0
0.13,39.1,51.07,35.33,0.87,14.11,0
3.68,29.58,56.39,11.57,0.56,3.59,0
16.26,33.24,64.54,7.95,4.36,9.24,0
9.92,27.08,81.95,24.33,3.08,7.48,0
0.08,42.26,78.32,13.63,0.54,10.26,0
24.48,39.92,71.93,14.66,8.6,17.08,0
22.23,30.06,86.1,53.55,6.21,14.27,0
11.93,31.93,85.48,31.85,1.97,15.43,0
1.03,36.8,77.07,29.01,0.47,16.62,0
21.82,29.26,87.22,41.37,6.09,17.79,0
13.15,26.72,60.06,57.09,2.64,13.04,0
22.85,34.37,92.87,6.73,7.15,18.51,0
20.9,30.39,76.89,50.01,6.06,14.97,0
24.37,30.91,89.34,35.04,7.62,14.82,0
10.95,25.83,72.78,8.77,2.39,17.09,0
2.27,21.41,53.11,17.83,1.17,16.35,0
16.68,31.18,72.54,28.94,3.69,13.3,0
14.53,34.52,62.27,41.47,3.53,7.39,0
20.34,28.87,81.85,14.56,5.86,13.49,0
2.79,37.18,68.55,32.09,2.58,17.86,0
3.25,26.48,90.17,41.08,1.76,17.61,0
33.17,24.73,80.68,26.92,11.03,22.27,0
20.79,29.66,81.07,51.78,7.66,16.94,0
35.83,29.59,53.03,52.17,14.35,20.57,0
21.33,33.85,99.05,28.24,6.44,27.88,0
13.64,26.13,90.5,58.38,5.51,20.56,0
15.93,36.84,87.34,4.54,5.79,23.21,0
32.99,39.83,59.81,0.2,10.89,20.29,0
12.97,29.8,72.14,22.84,5.67,15.02,0
15.01,36.25,48.23,36.07,4.08,14.37,0
2.55,24.72,72.31,37.75,0.27,12.28,0
9.63,35.38,48.75,28.59,3.21,12.21,0
18.9,35.24,73.18,7.49,5.49,11.11,0
4.74,34.32,78.92,10.23,1.74,9.9,0
3.39,29.92,63.41,51.13,2.58,7.09,0
5.65,15.23,69.91,52.07,1.22,9.04,0
4.15,26.79,92.54,40.43,0.94,9.28,0
3.63,26.87,46.51,39.85,1.26,8.45,0
8.3,25.11,87.5,35.86,2.26,12.42,0
35.76,30.61,50.25,12.18,8.81,12.81,0
10.61,27.91,42.2,25.7,2.6,9.46,0
3.12,25.88,51.13,41.75,1.62,9.94,0
1.2,24.71,85.9,32.24,1.8,14.61,0
17.87,26.42,64.31,1.11,4.21,13.64,0
7.24,35.61,92.35,57.21,1.01,11.35,0
25.88,26.69,71.48,50.69,7.79,14.31,0
16.16,27.43,41.34,15.63,2.77,15.03,0
23.86,27.72,83.0,36.99,6.71,15.71,0
4.76,31.69,46.61,55.39,-0.31,17.68,0
17.68,32.28,87.36,5.76,6.67,19.29,0
4.6,14.78,50.09,30.18,0.61,15.96,0
41.97,35.11,60.73,27.37,14.24,11.67,0
15.17,37.18,85.68,24.61,5.67,13.44,0
5.88,24.75,97.25,50.14,1.12,9.45,0
4.71,25.14,62.29,22.84,0.34,12.08,0
3.18,27.75,89.76,3.82,0.76,9.82,0
17.79,26.22,51.45,3.95,5.23,4.09,0
3.7,31.12,88.43,2.56,1.46,3.98,0
13.57,20.27,79.45,24.55,3.29,7.38,0
4.61,24.41,51.56,43.1,2.13,17.49,0
16.27,37.7,58.15,12.22,5.15,15.2,0
25.31,25.36,47.91,38.79,7.25,14.21,0
22.58,36.22,62.98,41.23,6.06,15.42,0
21.46,31.78,52.22,15.31,6.25,14.64,0
3.12,20.95,78.64,36.03,0.12,14.64,0
1.39,33.18,99.67,41.09,0.47,11.76,0
18.01,29.41,40.72,28.0,5.49,7.61,0
6.89,27.72,72.46,20.2,2.33,6.71,0
8.49,31.22,74.42,37.15,4.31,7.3,0
0.47,32.37,94.85,58.67,0.01,9.71,0
4.51,33.54,70.36,25.61,2.36,7.19,0
0.51,35.89,72.62,23.5,0.38,8.19,0
31.7,32.04,68.3,27.86,9.27,3.15,0
4.18,23.12,56.13,4.57,1.14,10.6,0
12.22,27.63,43.36,33.19,3.61,7.8,0
0.6,44.72,64.52,19.72,0.46,16.3,0
16.49,33.62,43.16,7.29,3.99,15.02,0
5.85,41.85,73.03,27.98,0.29,15.66,0
34.23,36.98,58.44,0.2,10.92,20.06,0
32.85,31.21,72.02,24.11,10.75,28.64,0
5.9,31.51,48.06,6.34,2.52,32.61,0
34.68,29.82,95.96,1.46,10.56,35.57,0
83.43,21.31,93.67,49.47,25.79,30.39,1
26.18,30.09,51.4,54.97,8.57,26.05,0
27.95,36.05,60.61,12.46,9.17,28.4,0
4.3,27.0,76.81,32.36,0.43,23.88,0
12.9,32.06,45.74,16.68,2.77,25.36,0
1.04,34.26,61.27,29.61,-0.08,20.1,0
1.5,25.45,55.07,26.2,0.43,20.15,0
102.09,27.74,94.93,16.14,30.38,23.99,1
5.93,24.91,91.15,42.02,-0.1,27.83,0
20.69,25.89,74.79,7.59,7.93,36.09,0
24.65,23.56,71.22,3.18,7.12,38.51,0
29.28,25.5,95.84,46.06,8.96,24.33,0
90.66,37.1,95.95,39.96,28.44,25.26,1
4.15,25.42,98.16,29.91,-1.1,20.17,0
0.62,30.63,47.52,28.07,-0.33,18.86,0
7.94,27.49,49.63,29.84,2.0,15.45,0
2.09,35.89,80.6,26.22,0.29,4.33,0
0.34,36.56,72.49,23.57,-0.07,7.36,0
6.7,34.32,41.11,29.98,3.46,7.23,0
22.97,31.53,43.72,31.71,7.56,10.45,0
12.53,28.84,93.28,41.51,4.72,7.95,0
5.63,24.04,92.13,42.67,1.74,9.89,0
15.93,39.72,61.44,22.66,3.38,10.23,0
3.96,26.2,93.46,24.81,-0.89,9.46,0
0.22,33.32,75.62,22.42,-1.46,12.54,0
21.68,35.3,88.35,32.19,6.86,11.7,0
14.66,27.22,65.65,27.2,4.43,12.01,0
21.55,35.19,46.8,53.38,6.26,13.81,0
0.6,33.82,66.02,41.78,-0.19,13.18,0
27.22,38.64,67.44,53.92,10.18,17.9,0
14.5,27.65,73.06,42.55,3.53,18.66,0
12.43,23.57,46.33,58.26,4.66,17.4,0
14.7,27.47,99.48,38.14,4.41,14.69,0
29.97,31.04,54.65,57.81,8.93,22.81,0
13.26,30.29,51.91,9.49,5.16,24.29,0
13.05,28.03,71.61,3.15,5.38,20.58,0
70.13,20.45,72.23,34.75,20.8,26.75,0
21.2,32.35,66.39,59.01,7.16,24.66,0
8.76,39.86,86.31,25.06,2.99,24.53,0
18.43,32.32,71.0,12.72,5.54,18.4,0
7.4,33.05,76.58,31.29,2.42,16.35,0
3.9,32.86,83.42,38.93,0.48,21.41,0
13.63,31.99,41.5,18.91,3.78,17.9,0
39.5,34.66,74.24,42.89,11.27,16.25,0
39.71,31.98,93.05,58.51,12.81,13.1,0
6.28,28.44,41.04,53.82,1.79,30.18,0
11.25,26.02,64.31,17.5,2.08,34.44,0
3.57,28.76,95.57,19.6,0.35,29.62,0
81.5,31.57,61.19,22.29,21.25,29.47,1
59.54,28.42,67.52,23.67,17.37,31.01,0
15.73,31.57,98.89,6.02,4.76,31.36,0
24.48,32.2,51.96,45.72,7.21,30.19,0
18.83,34.17,43.92,21.92,7.63,23.53,0
13.49,36.41,91.57,52.79,4.62,13.92,0
0.82,30.39,92.11,55.62,0.78,17.6,0
9.1,23.46,68.32,1.47,1.09,13.0,0
16.85,28.27,70.85,59.31,4.69,15.97,0
16.98,30.22,90.15,42.6,4.61,13.51,0
7.01,20.82,84.31,31.22,1.32,17.05,0
42.63,36.94,55.91,23.37,11.99,16.54,0
2.75,30.71,41.01,31.11,-0.98,14.61,0
10.41,31.91,68.78,19.48,1.85,14.36,0
17.61,36.83,91.53,37.36,6.16,16.82,0
17.92,26.85,93.75,5.58,5.23,8.44,0
15.69,32.87,97.37,37.27,4.2,11.9,0
4.83,29.45,92.77,16.52,1.44,14.61,0
2.55,29.08,74.8,1.06,1.93,11.01,0
15.16,26.14,66.68,33.16,4.55,9.02,0
13.72,38.33,86.49,34.71,4.66,12.34,0
2.96,28.12,84.39,25.59,0.04,12.29,0
18.32,33.5,72.29,4.34,4.88,16.76,0
9.11,20.62,45.24,53.6,3.09,8.42,0
16.53,35.9,95.56,36.69,6.85,11.7,0
27.24,35.26,67.34,6.94,9.6,15.53,0
2.79,30.49,61.8,30.66,1.42,16.65,0
0.29,28.87,77.77,29.84,0.24,11.59,0
22.65,32.0,80.43,3.62,8.2,18.48,0
14.11,41.44,52.64,36.41,5.03,18.94,0
18.04,21.18,90.22,48.5,3.12,18.17,0
27.32,33.91,57.4,44.94,7.14,24.76,0
24.35,25.44,51.2,12.18,7.64,23.24,0
48.63,29.9,64.38,51.74,12.8,20.44,0
11.52,28.76,83.83,20.55,2.56,17.89,0
10.06,27.86,97.93,56.79,2.32,18.12,0
7.71,29.95,88.56,4.3,2.06,12.77,0
2.5,24.33,96.42,29.17,0.46,12.07,0
12.75,35.15,48.44,35.83,3.54,14.36,0
4.87,21.03,44.27,14.86,2.28,16.73,0
38.13,32.7,73.46,46.28,11.17,14.14,0
13.13,28.37,57.42,37.61,3.55,13.09,0
13.48,24.15,89.68,1.09,2.69,10.03,0
6.58,31.01,80.32,36.5,3.0,9.53,0
0.8,22.22,98.24,29.49,-0.43,8.51,0
0.48,30.2,55.29,11.76,-0.94,6.11,0
8.26,22.89,69.15,59.74,2.69,11.35,0
1.33,32.31,70.07,53.83,-0.37,12.05,0
14.0,25.38,54.35,17.55,3.68,13.6,0
31.93,27.75,75.41,32.46,9.84,16.18,0
32.17,31.47,66.6,18.99,9.33,18.27,0
16.14,26.14,66.8,46.53,7.15,20.48,0
3.56,29.71,61.76,55.82,0.99,24.99,0
29.82,22.43,41.02,21.53,9.56,18.41,0
32.59,33.15,71.33,48.34,7.83,17.64,0
3.28,38.82,60.11,29.9,0.12,18.64,0
20.06,43.96,40.08,23.79,4.93,26.56,0
5.06,30.46,58.48,56.31,0.56,22.88,0
24.34,33.94,56.72,30.62,7.72,24.5,0
88.38,21.1,63.61,28.04,27.55,24.99,1
0.46,37.51,47.91,40.35,0.48,35.08,0
34.15,33.88,70.46,15.67,10.02,31.84,0
14.62,27.58,81.55,19.49,3.75,34.58,0
54.39,36.19,77.81,55.92,17.43,21.34,0
9.38,28.73,88.23,40.71,4.89,21.65,0
28.2,27.71,67.12,49.6,8.59,16.47,0
0.97,32.38,71.15,16.27,1.23,24.71,0
6.13,24.68,88.62,32.63,2.18,16.45,0
1.04,35.11,65.66,58.28,1.07,24.32,0
55.54,24.72,82.1,19.12,15.5,20.22,1
25.47,24.75,66.08,9.63,7.15,24.41,0
28.71,25.45,65.06,30.65,9.01,20.21,0
41.7,33.8,85.61,23.27,13.72,22.39,1
1.33,26.92,50.49,9.57,-0.42,15.78,0
7.31,23.26,60.32,53.31,0.16,11.54,0
1.11,26.97,53.45,59.44,-0.17,9.41,0
3.55,29.84,61.55,34.11,2.08,1.71,0
3.91,24.1,53.82,46.48,-0.41,2.55,0
9.5,24.24,74.76,51.54,1.67,4.87,0
4.69,40.56,87.89,42.06,1.56,4.11,0
1.6,25.7,87.2,2.65,0.36,9.91,0
2.75,28.38,61.87,9.46,1.42,16.44,0
2.39,28.16,99.33,4.26,-0.51,17.35,0
54.22,27.89,75.63,0.59,15.94,19.64,0
21.36,33.11,63.96,18.36,7.6,19.82,0
51.52,34.74,90.13,23.54,14.26,25.1,1
8.69,28.47,83.79,14.46,4.08,24.47,0
4.89,23.82,84.96,3.88,0.4,17.18,0
24.01,36.37,51.77,31.79,8.05,11.22,0
5.92,29.52,68.1,16.4,1.4,9.57,0
5.34,38.65,91.71,47.76,0.46,6.8,0
3.97,18.77,70.24,0.48,0.69,7.71,0
2.08,30.98,81.01,50.55,1.17,4.95,0
4.45,39.59,75.28,57.29,1.33,3.93,0
6.59,28.23,90.54,42.97,3.09,8.49,0
16.81,28.87,57.07,44.02,6.48,4.92,0
0.97,31.48,74.53,56.01,-0.89,6.4,0
3.55,27.21,47.39,12.54,-0.19,11.74,0
24.83,28.44,81.41,59.67,6.15,13.4,0
2.38,28.31,83.92,46.41,-0.18,9.43,0
6.29,26.86,42.57,43.59,2.99,12.62,0
30.0,36.14,80.55,21.67,9.56,11.93,0
2.52,32.31,64.88,32.75,0.21,8.73,0
1.3,31.25,47.45,39.24,0.38,10.15,0
9.94,34.04,65.19,37.22,4.39,13.22,0
5.4,28.68,51.65,42.3,3.53,9.33,0
12.43,26.13,64.93,4.94,3.99,14.21,0
24.43,26.99,63.06,21.34,4.67,10.76,0
2.21,30.01,84.3,26.04,0.96,9.73,0
13.04,24.7,86.45,15.64,4.85,8.91,0
10.56,27.5,76.42,10.36,3.39,10.19,0
2.33,27.42,41.36,8.34,1.43,11.96,0
14.67,40.62,95.86,21.98,4.76,10.07,0
4.8,16.13,81.17,29.61,0.2,6.47,0
10.04,29.1,42.05,3.78,2.12,6.9,0
1.29,38.63,89.13,56.79,0.07,7.61,0
9.23,30.61,52.02,45.91,3.83,6.3,0
5.49,33.77,74.75,43.85,0.88,9.01,0
25.92,30.5,68.0,10.37,8.23,7.6,0
0.88,26.66,65.19,36.23,0.57,9.09,0
8.13,18.79,93.38,31.78,4.03,12.67,0
9.2,31.03,66.24,58.95,2.72,13.09,0
19.37,26.12,44.52,44.86,4.05,9.64,0
12.81,26.0,96.8,34.55,4.49,12.74,0
16.5,27.51,95.23,51.05,7.09,15.4,0
22.51,38.72,81.07,9.31,7.47,13.7,0
29.73,42.02,68.07,0.91,8.13,14.3,0
5.65,31.09,45.57,41.41,0.61,28.22,0
11.58,27.68,87.44,5.9,2.52,28.13,0
27.5,24.11,44.53,6.93,10.25,25.58,0
68.28,32.34,44.12,44.68,20.16,21.95,0
33.04,38.91,72.24,16.23,9.25,20.68,0
6.97,28.76,49.61,37.72,1.93,25.03,0
3.26,18.11,40.46,55.04,0.66,21.47,0
10.08,33.35,65.39,18.99,4.59,11.87,0
20.3,34.93,48.23,13.03,5.08,11.36,0
10.18,22.07,49.63,6.39,4.23,10.08,0
9.9,30.88,44.61,7.83,3.09,15.47,0
27.32,32.26,52.31,3.73,9.4,15.48,0
6.73,29.63,82.93,5.26,3.6,13.05,0
29.47,26.05,88.54,25.92,8.93,13.87,0
7.83,35.08,67.15,19.25,2.03,15.27,0
5.97,27.98,70.39,42.39,1.86,12.27,0
9.08,22.57,41.96,52.21,2.63,13.2,0
21.56,19.75,44.16,47.09,4.81,14.77,0
2.02,36.3,55.45,31.84,2.16,14.79,0
3.28,33.08,72.63,6.15,1.23,12.13,0
45.38,30.44,84.37,42.59,12.45,13.37,1
2.89,27.8,76.3,21.77,-1.2,14.05,0
12.58,27.36,63.53,5.14,1.45,16.02,0
12.99,24.62,47.1,50.55,4.67,13.41,0
10.09,27.84,86.85,20.29,2.41,11.23,0
15.52,19.4,61.83,13.09,4.2,8.71,0
3.92,26.32,84.16,52.29,1.66,12.08,0
12.07,28.45,70.78,54.13,3.1,9.54,0
6.98,33.05,84.32,20.34,2.64,7.19,0
16.26,29.8,94.44,21.29,4.97,7.31,0
2.28,33.97,95.26,34.78,0.6,12.69,0
12.69,36.75,72.11,44.01,2.23,7.53,0
3.07,35.29,70.69,3.79,0.1,11.16,0
4.9,32.35,55.94,35.6,2.07,5.1,0
3.7,30.06,96.15,57.17,0.43,9.88,0
3.03,25.1,67.48,15.73,2.11,7.11,0
26.21,33.7,47.66,54.53,10.21,19.25,0
5.05,38.4,65.96,57.01,2.17,21.62,0
39.28,31.71,47.62,16.15,13.28,21.84,0
52.56,39.59,70.15,45.25,16.49,19.14,0
12.7,22.37,73.68,14.33,3.28,22.5,0
2.31,24.23,60.27,44.26,0.89,19.61,0
7.04,34.28,44.3,47.85,4.13,14.93,0
23.97,31.32,96.61,14.83,6.67,8.63,0
6.87,36.57,86.4,42.95,1.02,9.4,0
1.37,29.92,90.33,48.73,-0.72,17.89,0
12.21,25.66,62.01,21.51,3.44,14.26,0
27.98,28.93,85.65,10.06,7.39,15.3,0
23.84,22.34,69.12,5.52,8.83,14.77,0
2.89,24.36,52.07,34.52,1.08,11.08,0
16.76,34.86,47.47,58.69,6.0,18.14,0
3.74,34.36,60.7,49.38,0.82,13.34,0
3.69,31.82,48.25,26.15,-0.03,7.5,0
31.08,21.39,99.9,32.2,8.01,10.06,0
4.31,28.21,42.95,16.77,0.38,9.11,0
4.58,23.88,66.47,9.78,1.72,17.21,0
0.01,35.88,67.13,28.92,0.52,17.21,0
30.68,27.08,58.04,27.81,9.81,13.97,0
23.6,24.57,74.28,31.32,5.59,16.38,0
14.81,30.15,49.0,57.17,4.44,11.35,0
20.81,26.8,87.03,36.23,5.22,13.94,0
2.47,37.42,59.95,36.35,1.14,10.76,0
9.2,26.33,75.48,7.68,3.24,13.79,0
6.49,23.0,82.94,59.79,0.77,10.5,0
1.48,19.24,93.34,46.37,1.41,6.34,0
9.99,29.85,90.15,52.63,5.33,7.25,0
38.03,27.19,76.5,24.86,12.24,11.13,0
0.61,22.86,63.3,30.13,0.02,7.79,0
5.17,35.95,70.19,31.33,1.23,13.57,0
3.49,33.34,86.12,11.65,0.84,15.34,0
4.08,29.86,92.65,41.37,0.46,9.41,0
35.86,36.82,46.23,54.18,11.01,13.11,0
9.47,33.31,63.09,9.82,1.7,13.4,0
9.42,25.89,86.57,5.18,0.94,12.4,0
21.44,24.8,65.9,44.29,6.65,13.55,0
2.52,34.09,59.93,16.39,0.78,11.19,0
10.02,31.98,64.68,37.43,2.43,27.64,0
8.43,30.85,76.17,41.75,1.25,26.12,0
13.63,25.77,99.99,19.31,4.38,19.68,0
115.85,33.04,69.58,48.91,33.77,30.49,1
22.01,26.22,52.51,33.0,6.46,29.96,0
7.61,29.49,49.77,52.14,4.05,27.36,0
26.36,37.23,42.54,45.8,8.56,26.04,0
2.81,26.7,73.53,52.11,-0.53,8.72,0
0.46,22.14,72.67,1.21,-1.14,9.23,0
3.43,24.74,52.31,14.61,1.18,10.9,0
6.24,34.97,81.72,5.4,0.5,10.71,0
10.72,31.27,84.47,26.52,1.21,16.71,0
14.32,29.36,55.55,53.4,4.83,10.02,0
36.22,27.45,60.65,28.05,11.19,13.1,0
10.7,32.43,99.43,50.98,3.66,9.61,0
10.44,25.75,62.46,19.63,3.39,13.9,0
0.77,31.53,85.65,20.37,0.17,8.17,0
0.53,26.34,67.16,53.73,-0.5,7.41,0
12.02,25.51,87.6,25.55,4.12,7.65,0
8.65,26.81,86.14,47.39,4.12,8.02,0
27.41,28.12,80.07,14.2,7.72,7.46,0
2.63,29.76,91.29,56.93,-0.23,7.99,0
0.38,31.18,96.35,34.47,-1.02,7.19,0
8.94,11.56,74.8,45.56,1.82,8.59,0
4.07,25.96,54.25,5.37,1.42,8.39,0
0.76,28.04,63.92,29.56,-1.91,8.42,0
19.34,37.53,85.5,54.06,6.24,7.05,0
1.77,24.6,79.05,52.62,1.18,11.02,0
14.06,30.81,50.67,2.81,2.42,8.26,0
4.95,37.48,43.07,18.22,0.51,8.69,0
2.86,23.44,80.98,26.6,0.94,9.44,0
7.16,31.97,55.06,10.34,2.01,12.73,0
24.25,25.99,69.98,43.8,7.79,8.56,0
7.47,27.48,84.8,11.07,2.1,10.3,0
20.84,25.98,73.76,20.8,7.52,12.75,0
2.01,26.34,45.0,39.8,0.28,13.25,0
22.23,43.61,51.13,28.93,5.69,15.26,0
4.06,34.22,53.16,44.31,0.15,18.39,0
16.97,35.51,55.47,57.67,5.83,13.69,0
12.51,32.46,73.92,6.99,3.78,15.69,0
39.71,21.97,70.24,42.57,12.55,14.24,0
7.35,31.97,52.19,13.82,2.82,12.09,0
1.03,35.36,44.05,24.87,-1.71,12.0,0
0.29,25.73,50.29,1.97,-1.05,15.44,0
26.3,34.83,99.06,8.15,6.87,10.43,0
11.16,33.52,68.11,19.19,2.53,10.11,0
22.39,39.26,92.04,20.52,6.3,9.52,0
4.01,27.91,90.93,53.98,2.2,16.42,0
6.35,24.51,70.69,44.51,3.1,16.45,0
0.46,28.19,82.4,58.33,-0.16,22.15,0
48.85,37.18,51.57,35.94,14.4,16.38,0
16.53,20.86,81.3,14.5,4.25,23.68,0
40.59,19.66,56.34,19.66,12.27,24.25,0
4.63,30.45,89.92,19.19,1.59,23.74,0
14.18,27.79,45.02,19.59,5.06,19.38,0
17.02,30.04,86.39,40.38,5.9,26.09,0
5.73,34.73,46.0,31.85,-0.58,20.33,0
28.27,27.24,92.87,23.13,8.33,21.46,0
44.11,20.63,58.25,8.95,14.62,20.75,0
32.42,40.22,79.26,1.33,9.29,18.07,0
20.15,25.01,69.25,13.13,7.18,26.58,0
4.87,24.7,61.98,6.45,1.16,22.92,0
4.96,35.52,78.73,47.13,1.66,19.12,0
49.6,28.08,96.85,6.75,13.74,16.69,1
0.16,29.68,42.48,43.45,-1.05,16.19,0
18.88,32.41,95.13,23.14,6.39,28.59,0
18.38,35.42,76.54,4.4,6.39,26.45,0
14.62,28.33,88.44,48.76,4.41,20.86,0
69.24,37.6,63.03,34.78,19.54,19.55,0
5.61,19.32,68.31,14.15,1.73,14.49,0
6.23,33.8,92.13,53.68,3.13,12.12,0
1.23,25.8,64.89,2.72,2.11,18.73,0
8.77,36.86,72.08,12.11,2.32,7.46,0
4.54,30.71,41.21,45.12,-0.3,12.36,0
6.31,26.64,49.52,42.56,2.73,13.64,0
26.99,33.31,78.5,17.36,7.82,15.07,0
41.11,34.47,83.02,3.72,13.28,19.73,1
3.08,33.21,74.96,51.48,1.21,21.41,0
6.99,24.85,48.6,18.82,1.21,20.17,0
39.6,27.58,66.72,11.74,11.94,12.07,0
0.96,29.98,61.31,30.96,1.6,11.7,0
1.45,29.79,69.74,54.61,0.29,8.9,0
2.67,33.75,92.22,2.61,-0.24,15.78,0
13.57,19.93,86.55,45.95,2.48,9.47,0
2.45,31.67,45.04,34.35,-0.04,9.63,0
51.67,28.55,93.42,25.53,15.09,13.35,1
8.88,25.81,68.31,44.64,3.48,12.49,0
10.44,26.29,84.63,57.95,2.01,16.64,0
4.25,28.93,48.4,13.75,2.83,16.85,0
9.55,11.99,80.24,8.62,1.53,13.66,0
16.27,26.49,54.18,54.77,7.21,16.35,0
20.87,25.62,66.3,40.14,7.99,14.19,0
21.03,32.66,41.01,26.28,6.45,18.75,0
